Date,VOLATILITY INDEX VOLUME,VOLATILITY INDEX OI,S&P 500 Variance Volume,S&P 500 Variance OI,Corporate Bond High Yield Volume,Corporate Bond High Yield OI,Coporate Bond Liquid Investment Grade Volume,Coporate Bond Liquid Investment Grade OI,CBOE/CBOT 10YR US TREASURY NOTE VOLATILITY INDEX VOLUME,CBOE/CBOT 10YR US TREASURY NOTE VOLATILITY INDEX OI,BIT COIN VOLUME,BIT COIN OI,CBOE Russell 2000 Volatility Index VOLUME,CBOE Russell 2000 Volatility Index OI,CBOE EMERGING MKT VOL INDEX SEC. FUTURES VOLUME,CBOE EMERGING MKT VOL INDEX SEC. FUTURES  OI,Nasdaq-100 Volatility Index VOLUME,Nasdaq-100 Volatility Index OI,CBOE Short Term Volatility Index VOLUME,CBOE Short Term Volatility Index OI,CBOE BRAZIL EFT VOL. INDEX SEC. FUTURE VOLUME,CBOE BRAZIL EFT VOL. INDEX SEC. FUTURE OI,CBOE GOLD ETF VOLATILITY INDEX VOLUME,CBOE GOLD ETF VOLATILITY INDEX OI,CBOE OIL ETF VOL. INDEX SEC. FUTURES VOLUME,CBOE OIL ETF VOL. INDEX SEC. FUTURES OI,CBOE Mini-VIX VOLUME,CBOE Mini-VIX OI,RPX - Radar Logic 28 Day Real Estate Index VOLUME ,RPX - Radar Logic 28 Day Real Estate Index OI,3-Month Variance Volume,3-Month Variance OI,12-Month Variance VOLUME,12-Month Variance OI,CFE US Gas at the Pump VOLUME,CFE US Gas at the Pump OI,CFE Midwest Gas at the Pump VOLUME,CFE Midwest Gas at the Pump OI,CFE Rocky Mountain Gas at the Pump VOLUME,CFE Rocky Mountain Gas at the Pump OI,CFE East Coast Gas at the Pump VOLUME,CFE East Coast Gas at the Pump OI,CFE Gulf Coast Gas at the Pump VOLUME,CFE Gulf Coast Gas at the Pump OI,CFE West Coast Gas at the Pump VOLUME,CFE West Coast Gas at the Pump OI,CHINA INDEX FUTURES VOLUME,CHINA INDEX FUTURES OI,CBOE S&P 500 BUYWRITE INDEX VOLUME,CBOE S&P 500 BUYWRITE INDEX OI,CBOE Nasdaq-100 Volatility Index VOLUME,CBOE Nasdaq-100 Volatility Index OI,DJIA Volatility Index VOLUME,DJIA Volatility Index OI,CBOE Russell 2000 Volatility Index VOLUME,CBOE Russell 2000 Volatility Index OI
9/18/08,7172,45294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,310,50,146,,,,,,,,,,,,,,,2,4,11,130,377,1021,40,518
9/19/08,2968,43398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,389,0,146,,,,,,,,,,,,,,,0,4,0,130,127,1040,160,609
9/22/08,4755,44462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,301,0,146,,,,,,,,,,,,,,,0,2,40,130,96,1018,9,489
9/23/08,9281,46664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,293,25,171,,,,,,,,,,,,,,,0,2,16,139,102,1066,60,524
9/24/08,5999,47682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,294,0,171,,,,,,,,,,,,,,,0,2,16,131,82,1029,30,524
9/25/08,4386,47500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,293,0,171,,,,,,,,,,,,,,,0,2,3,128,40,1055,83,576
9/26/08,3324,48254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,284,0,171,,,,,,,,,,,,,,,1,3,4,132,95,1101,15,467
9/29/08,25103,60734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,264,3,174,,,,,,,,,,,,,,,1,3,3,131,281,1278,131,580
9/30/08,6637,46927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,262,0,174,,,,,,,,,,,,,,,0,2,10,141,41,941,35,596
10/1/08,3195,46760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,245,0,174,,,,,,,,,,,,,,,0,2,4,138,26,957,9,579
10/2/08,5198,47366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,245,50,174,,,,,,,,,,,,,,,0,2,1,136,165,1047,87,661
10/3/08,3630,47659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,218,0,124,,,,,,,,,,,,,,,0,2,38,136,252,1051,344,798
10/6/08,7063,48482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,230,13,124,,,,,,,,,,,,,,,0,2,0,136,113,989,325,835
10/7/08,5993,50194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,212,0,111,,,,,,,,,,,,,,,0,2,7,238,134,997,137,752
10/8/08,6870,50837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,219,0,111,,,,,,,,,,,,,,,0,2,2,128,229,499,151,353
10/9/08,8534,53858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,219,1,111,,,,,,,,,,,,,,,0,2,6,134,218,648,44,376
10/10/08,7507,55228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,219,29,111,,,,,,,,,,,,,,,0,2,10,144,114,754,42,418
10/13/08,5939,54824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,219,0,81,,,,,,,,,,,,,,,0,2,14,146,231,634,121,539
